
elmtloads
         1   1   0   0   0   0   0 
         2   1   0   0   0   0   0 
         3   1   0   0   0   0   0 
         4   1   0   0   0   0   0 
         5   1   0   0   0   0   0 
         6   1   0   0   0   0   0 
         7   1   0   0   0   0   0 
         8   1   0   0   0   0   0 
         9   1   0   0   0   0   0 
        10   1   0   0   0   0   0 
        11   1   0   0   0   0   0 
        12   1   0   0   0   0   0 
        13   1   0   0   0   0   0 
        14   1   0   0   0   0   0 
        15   1   0   0   0   0   0 
        16   1   0   0   0   0   0 
        17   1   0   0   0   0   0 
        18   1   0   0   0   0   0 
        19   1   0   0   0   0   0 
        20   1   0   0   0   0   0 
        21   1   0   0   0   0   0 
        22   1   0   0   0   0   0 
        23   1   0   0   0   0   0 
        24   1   0   0   0   0   0 
        25   1   0   0   0   0   0 
        26   1   0   0   0   0   0 
        27   1   0   0   0   0   0 
        28   1   0   0   0   0   0 
        29   1   0   0   0   0   0 
        30   1   0   0   0   0   0 
        31   1   0   0   0   0   0 
        32   1   0   0   0   0   0 
        33   1   0   0   0   0   0 
        34   1   0   0   0   0   0 
        35   1   0   0   0   0   0 
        36   1   0   0   0   0   0 
        37   1   0   0   0   0   0 
        38   1   0   0   0   0   0 
        39   1   0   0   0   0   0 
        40   1   0   0   0   0   0 
        41   1   0   0   0   0   0 
        42   1   0   0   0   0   0 
        43   1   0   0   0   0   0 
        44   1   0   0   0   0   0 
        45   1   0   0   0   0   0 
        46   1   0   0   0   0   0 
       875   0   1   0   0   0   0 
       876   0   1   0   0   0   0 
       877   0   1   0   0   0   0 
       878   0   1   0   0   0   0 
       879   0   1   0   0   0   0 
       880   0   1   0   0   0   0 
       881   0   1   0   0   0   0 
       882   0   1   0   0   0   0 
       883   0   1   0   0   0   0 
       884   0   1   0   0   0   0 
       885   0   1   0   0   0   0 
       886   0   1   0   0   0   0 
       887   0   1   0   0   0   0 
       888   0   1   0   0   0   0 
       889   0   1   0   0   0   0 
       890   0   1   0   0   0   0 
       891   0   1   0   0   0   0 
       892   0   1   0   0   0   0 
       893   0   1   0   0   0   0 
       894   0   1   0   0   0   0 
       895   0   1   0   0   0   0 
       896   0   1   0   0   0   0 
       897   0   1   0   0   0   0 
       898   0   1   0   0   0   0 
       899   0   1   0   0   0   0 
       900   0   1   0   0   0   0 
       901   0   1   0   0   0   0 
       902   0   1   0   0   0   0 
       903   0   1   0   0   0   0 
       904   0   1   0   0   0   0 
       905   0   1   0   0   0   0 
       906   0   1   0   0   0   0 
       907   0   1   0   0   0   0 
       908   0   1   0   0   0   0 
       909   0   1   0   0   0   0 
       910   0   1   0   0   0   0 
       911   0   1   0   0   0   0 
       912   0   1   0   0   0   0 
       913   0   1   0   0   0   0
       914   0   1   0   0   0   0 
       915   0   1   0   0   0   0 
       916   0   1   0   0   0   0 
       917   0   1   0   0   0   0 
       918   0   1   0   0   0   0 
       919   0   1   0   0   0   0 
       920   0   1   0   0   0   0 
end elmtloads
return
